gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707027379540138878e+06,4.688716218121632934e+06,3.360435194676634856e+06,5.731918987793098962e-03,-3.983387434902220525e-02,2.687176391014420296e-02
-2.707028764892258216e+06,4.688708257840373553e+06,3.360441408281839918e+06,2.953286953376836957e-02,-3.340244756992179903e-02,-6.747025690052473046e-02
-2.707025648015420418e+06,4.688713196608952247e+06,3.360421114704148844e+06,5.643442951528966633e-02,3.596085829695965658e-02,-2.321363415767358981e-02
-2.707029586219601333e+06,4.688710047699178569e+06,3.360438509288587142e+06,-1.635182772555132712e-03,1.557788134021664134e-02,-6.402834110345151895e-03
-2.707035033090548124e+06,4.688722302924904972e+06,3.360420619456711225e+06,6.211140975636724598e-02,-2.259229800129599480e-02,-1.390144362913522252e-02
-2.707025562442954630e+06,4.688711455586693250e+06,3.360433470237410162e+06,8.203327819969324919e-02,5.550264616588345551e-02,1.050462101054435229e-02
-2.707027323031195439e+06,4.688709254463032819e+06,3.360435702584917191e+06,-2.407066317065573169e-02,-2.284448465209829330e-04,5.396197353265716479e-02
-2.707019007216576021e+06,4.688711727406129241e+06,3.360438848127453122e+06,3.576963760524406316e-02,1.120365777198137000e-02,4.822212884889128665e-02
-2.707033096563803498e+06,4.688708357135711238e+06,3.360428880383759271e+06,6.838572292667183250e-02,-3.519403011571338447e-02,-6.600420940879413167e-02
-2.707028596024571918e+06,4.688712244223459624e+06,3.360429298181960825e+06,-2.370034320699297009e-02,3.087195581304923511e-02,-8.927959228260723412e-02
-2.707033833630455658e+06,4.688710552988517098e+06,3.360433467610037886e+06,-7.422692916975857924e-03,-5.193405259979098215e-02,-5.623560765655173654e-02
-2.707025092209384311e+06,4.688708789205745794e+06,3.360430386065939907e+06,8.171949658110230774e-03,8.719427501945424541e-03,-4.141970785663021820e-02
-2.707032414390280377e+06,4.688704234339571558e+06,3.360435902460489888e+06,-4.416847726276999092e-02,6.265894814808596613e-02,4.703273298305347960e-02
-2.707025208439894952e+06,4.688714350355866365e+06,3.360417328634108882e+06,2.012328649438820463e-02,-1.301582839259806529e-02,-1.071902148059111423e-02
-2.707031224856710061e+06,4.688711336947620846e+06,3.360430714365703985e+06,9.763066833725009275e-02,6.267381279559920693e-02,-2.347247454292972213e-02
-2.707031395337505732e+06,4.688707498144006357e+06,3.360423506877355743e+06,-5.645788861653174007e-02,3.238288101116905404e-02,6.976944546640842515e-03
-2.707026232594766654e+06,4.688712326886300929e+06,3.360430366212908644e+06,-2.454923623020386844e-02,3.254632581784237116e-02,-9.632019922563818393e-02
-2.707028677642092574e+06,4.688709038586616516e+06,3.360429458575705998e+06,-2.034152378989917062e-02,5.613973650817118133e-02,-1.478065640770296653e-02
-2.707029236482387409e+06,4.688703652183491737e+06,3.360428149886218365e+06,-5.680353052272660991e-03,2.435649085730511032e-02,8.485707505142116303e-02
-2.707040226458512247e+06,4.688708115879910067e+06,3.360434326332203578e+06,-8.921838744203991478e-02,-2.259941081652814751e-02,2.195019431320523531e-02
-2.707036950156436302e+06,4.688713243362564594e+06,3.360431352348291315e+06,-1.048919095062236101e-02,7.870374053618921228e-02,4.989186963953065601e-02
-2.707026034738495480e+06,4.688708857295164838e+06,3.360425885954240337e+06,5.234805587666946369e-02,1.819898066012048260e-02,4.755409118120698664e-02
-2.707027049053087365e+06,4.688719552643726580e+06,3.360438693099585827e+06,5.532450765292742934e-02,-3.710874660573731942e-02,-3.400596501947387388e-04
