mag_x (uT),mag_y (uT),mag_z (uT)
1.945410083068115981e+01,-2.641176913263475967e+01,3.743056978669880408e+01
1.936329143507383321e+01,-2.650073250615509579e+01,3.741880336182417466e+01
1.927720179029973124e+01,-2.654895782397763071e+01,3.742015406730631355e+01
1.921714497462874505e+01,-2.662263901579697389e+01,3.742627054440438883e+01
1.912178498874313703e+01,-2.666553954069891219e+01,3.741457848240024475e+01
1.902010358049135874e+01,-2.673929599317021655e+01,3.741667593230851452e+01
1.894557779040120238e+01,-2.680638542240572875e+01,3.741914074301014637e+01
1.884914027667513281e+01,-2.685219910016478906e+01,3.741517054485385785e+01
1.876636444270755533e+01,-2.691592368666744406e+01,3.742548707837171662e+01
1.865863487914370467e+01,-2.697412570556360834e+01,3.740944584318533828e+01
1.859890022732188442e+01,-2.701712130551014468e+01,3.741362161411260701e+01
1.852996324128642058e+01,-2.709943656854047589e+01,3.740509971350321194e+01
1.840233091296349954e+01,-2.714855383723003257e+01,3.741076110772697660e+01
1.831572476657462190e+01,-2.722045046700746695e+01,3.741712061880925688e+01
1.824164940334596352e+01,-2.726175883029481639e+01,3.742693509757772574e+01
1.815342821160846398e+01,-2.731548587952515561e+01,3.743076825488628145e+01
1.806138575057141082e+01,-2.738551080593175868e+01,3.742025692380778423e+01
1.797947799776343913e+01,-2.744901683145458904e+01,3.741625277879857947e+01
1.792754034833527399e+01,-2.749002206331795151e+01,3.741635712769589617e+01
1.782449028674421498e+01,-2.754571075489111465e+01,3.743369501362540319e+01
1.775526225475624642e+01,-2.759911875807418724e+01,3.742248507917753386e+01
1.766088024236990606e+01,-2.767343835696781440e+01,3.743100576889207076e+01
1.758561724336702170e+01,-2.771681260003463620e+01,3.743249906694494200e+01
1.749138146205476119e+01,-2.775309729965858807e+01,3.741411382423385845e+01
1.743295899279758032e+01,-2.780476683350191180e+01,3.742547885365566174e+01
1.733697764387730444e+01,-2.784726891792304926e+01,3.742119885361228171e+01
1.726273271866893566e+01,-2.791267408644879566e+01,3.742103743324069853e+01
1.716362469095314225e+01,-2.796740780176235219e+01,3.742906591241003866e+01
1.709316978509563967e+01,-2.801321836875498761e+01,3.740419590040839637e+01
1.700166721976868445e+01,-2.806602166517165386e+01,3.742175614932562411e+01
1.693479016027551154e+01,-2.811866306911366209e+01,3.742164824251715061e+01
1.685015214380467796e+01,-2.814629378894924017e+01,3.744240811494991306e+01
1.676921298412672812e+01,-2.820151521146872042e+01,3.742266780517038427e+01
1.670846673106033364e+01,-2.826165755298276139e+01,3.743113201689353531e+01
1.661585360303872250e+01,-2.830093355083958784e+01,3.742898537611521448e+01
1.650821572957667271e+01,-2.833372729187263062e+01,3.741276738874071128e+01
1.644162177386067469e+01,-2.838686051021844392e+01,3.742432458084367397e+01
1.637680172381813293e+01,-2.843826474534838056e+01,3.742692238581726372e+01
1.628802729788411341e+01,-2.846582364009395860e+01,3.740367390047279628e+01
1.621945872565236613e+01,-2.851066076960192675e+01,3.740602923356412646e+01
1.612688292322966888e+01,-2.857716614047902581e+01,3.741652368490975533e+01
1.605660071476868467e+01,-2.860843274099650557e+01,3.743605862735794432e+01
1.600481279401322965e+01,-2.866135091329016404e+01,3.741406013783249307e+01
1.588978111160181506e+01,-2.868915999265826500e+01,3.741780718612012890e+01
1.583859683554515918e+01,-2.872730848135491044e+01,3.742261347804551264e+01
1.575703462215212625e+01,-2.876372919800756378e+01,3.741502896215231289e+01
1.568631637240965304e+01,-2.881043897015767996e+01,3.742273047747430326e+01
1.560740141855139562e+01,-2.885313218820691716e+01,3.742979499871325544e+01
1.552002020556984441e+01,-2.889648801544274548e+01,3.741604109076175888e+01
1.543813966113327574e+01,-2.895553975192216356e+01,3.742611043605952403e+01
1.538655405116112362e+01,-2.896847019445471361e+01,3.743840177988165863e+01
1.529563990584199296e+01,-2.900855257176702295e+01,3.741751472682062030e+01
1.523320619613973115e+01,-2.905502285891733649e+01,3.741994153230429276e+01
1.516379519086939176e+01,-2.909063174139960850e+01,3.742097236734350219e+01
1.508559356742962443e+01,-2.914403655896596135e+01,3.742002047942078491e+01
1.500526424948731119e+01,-2.917423822819267443e+01,3.743229389136109830e+01
1.493216825763832389e+01,-2.923230004159107054e+01,3.740719723371314842e+01
1.486546546648713019e+01,-2.924551093340665986e+01,3.742283058103002702e+01
1.479888492499702757e+01,-2.928068194534616353e+01,3.740162752311674410e+01
1.472470339842260323e+01,-2.933393006315148455e+01,3.740884331959188103e+01
1.464400636275833456e+01,-2.936021923821558133e+01,3.742693156447644753e+01
1.457890786554176366e+01,-2.938432274578935477e+01,3.741193374303354346e+01
1.452223460071264327e+01,-2.943070082233233364e+01,3.742114631779188016e+01
1.442939095380626924e+01,-2.946217632175160972e+01,3.744136158343774667e+01
1.436557344993869023e+01,-2.950206831391386331e+01,3.742372579774665553e+01
1.430552170232183862e+01,-2.950321332544528730e+01,3.742243735890150447e+01
1.422459639016056876e+01,-2.954880766602030917e+01,3.742704515814292421e+01
1.415159717314676335e+01,-2.958595127713970285e+01,3.742148574079361367e+01
1.406347784869363515e+01,-2.964110921997606596e+01,3.741901141817110243e+01
1.402001116032695371e+01,-2.967143022000673014e+01,3.742189554897174020e+01
1.395412576999495613e+01,-2.970047249331323513e+01,3.744167925707901645e+01
1.388788864629687048e+01,-2.973744199139598265e+01,3.743063823105825350e+01
1.382586557442008690e+01,-2.977379524650319098e+01,3.741106209467815802e+01
1.375937215155810733e+01,-2.979822364669642099e+01,3.741869183070487281e+01
1.367651429576289601e+01,-2.982759276645736080e+01,3.739982547162013304e+01
1.360967832096818242e+01,-2.986427400127831433e+01,3.741577566074124661e+01
1.355030319728526145e+01,-2.988651450687603273e+01,3.743337430092308438e+01
1.350005934587886536e+01,-2.991544552764660381e+01,3.743116687733468240e+01
1.339725498612325438e+01,-2.994234355796755764e+01,3.742522505081275597e+01
1.336703665069993896e+01,-2.998018619040940536e+01,3.740462288515193734e+01
1.327379403999532315e+01,-3.000637917173680336e+01,3.742586413653347677e+01
1.321216175675460036e+01,-3.001361447766818458e+01,3.741031400458639666e+01
1.314971880377436619e+01,-3.005879224276831607e+01,3.743360518964817629e+01
1.308814998290181464e+01,-3.009358146560725444e+01,3.743423757048685019e+01
1.300861966208895737e+01,-3.011891885542946312e+01,3.742450202067951182e+01
1.294472110291324896e+01,-3.014837468656124386e+01,3.742044091701740172e+01
1.288143115285193474e+01,-3.019880703709018732e+01,3.743036454662709644e+01
1.282591273747010341e+01,-3.019062718511068866e+01,3.742127458627493297e+01
1.276884253701484973e+01,-3.022288431781209894e+01,3.742253677556436031e+01
1.268889379890404001e+01,-3.025655617942110354e+01,3.744209983857278701e+01
1.264297795568345961e+01,-3.029425939640903920e+01,3.743655918613553268e+01
1.257531806438270117e+01,-3.030117369109139247e+01,3.743807193331677752e+01
1.252828684453501040e+01,-3.031679673294743438e+01,3.743129528812629303e+01
1.245001338549892012e+01,-3.037489285768323910e+01,3.741486971565159791e+01
1.240676577669358949e+01,-3.038351725851572382e+01,3.742192005588138670e+01
1.233193258850617369e+01,-3.042511214849078272e+01,3.742316485219915734e+01
1.226633404462860355e+01,-3.042373025784848295e+01,3.740520885893024428e+01
1.220503302466486240e+01,-3.046246498379145251e+01,3.740601447851219064e+01
1.212883907680722295e+01,-3.048502610584591110e+01,3.742338169782460966e+01
1.209386248211844972e+01,-3.048903965920718662e+01,3.743993158602203408e+01
1.202844484051610863e+01,-3.053961063037889545e+01,3.741998542435938191e+01
1.195683756628670658e+01,-3.054725007969584993e+01,3.743466421917580078e+01
1.189548605301387418e+01,-3.059739577878243821e+01,3.741713156635835702e+01
1.182450274954992864e+01,-3.060019647657438924e+01,3.742362292968586246e+01
1.178120731455367398e+01,-3.061851459939178355e+01,3.741280552368696277e+01
1.170122863282266579e+01,-3.064479171819765213e+01,3.742335497120092924e+01
1.165920165367243122e+01,-3.066616465349918386e+01,3.742635751534659505e+01
1.160962769680096685e+01,-3.069987297601546317e+01,3.742678400784545545e+01
1.153856089888118674e+01,-3.070072012165889319e+01,3.741295750461318192e+01
1.148957081277512771e+01,-3.074373549798611194e+01,3.743460327599225934e+01
1.143492048578368525e+01,-3.074404423419186472e+01,3.739563540549814746e+01
1.137336368396959685e+01,-3.076614792715631808e+01,3.742681903395542520e+01
1.132642811250898873e+01,-3.080829749450862209e+01,3.739914337764311369e+01
1.127240760179169143e+01,-3.082744080942479314e+01,3.742253741296536873e+01
1.121187344981266776e+01,-3.082246780763800231e+01,3.741764178917780725e+01
1.113389516226512654e+01,-3.085768066387038999e+01,3.742900383724356317e+01
1.109520249764700317e+01,-3.088621557816366803e+01,3.741610777969374624e+01
1.102893618051797020e+01,-3.091784992886151784e+01,3.743456849292363131e+01
1.097054750319563077e+01,-3.091170016232953444e+01,3.742910003716375655e+01
1.091849777579955472e+01,-3.092689318987709868e+01,3.742706963947737364e+01
1.086552659254434339e+01,-3.096439371477419300e+01,3.742227631984179936e+01
1.081035225657374532e+01,-3.097239848758525582e+01,3.742582167098215251e+01
1.076620945442800625e+01,-3.099604926709452712e+01,3.741546204569687717e+01
1.069938601945036716e+01,-3.102486193178112472e+01,3.742149712238335013e+01
1.064876149577023412e+01,-3.102833956453690689e+01,3.741998728431511978e+01
1.059446794570969352e+01,-3.105177391801927200e+01,3.743338113540291801e+01
1.054606131973698346e+01,-3.108312378870435921e+01,3.742613397154173072e+01
1.046937506704014709e+01,-3.108886441423577196e+01,3.742542804733765394e+01
1.041957557863514161e+01,-3.111763194019495060e+01,3.742032871800793004e+01
1.036912728197316369e+01,-3.114160267157217632e+01,3.743060887725468433e+01
1.032388605513598989e+01,-3.114911120852798732e+01,3.742100311962296644e+01
1.027943062192405144e+01,-3.115789477619335912e+01,3.742727991151063094e+01
