mag_x (uT),mag_y (uT),mag_z (uT)
1.480266541604160935e+01,2.928258473692704555e+01,3.740720777748173020e+01
1.473504058446126663e+01,2.931897618055813126e+01,3.741044929912423100e+01
1.465788684743591297e+01,2.935463651298351806e+01,3.741449286556500198e+01
1.456949417642476341e+01,2.940038769038013555e+01,3.742522022000784432e+01
1.449916790460340366e+01,2.944560803050958597e+01,3.742318918286421336e+01
1.443642757261552312e+01,2.945605316911549565e+01,3.741501774247678469e+01
1.435863125380789995e+01,2.949016138847549584e+01,3.742856323681252917e+01
1.431744849248223872e+01,2.953521736665879871e+01,3.741340341011806458e+01
1.423337794742155538e+01,2.956474007838643914e+01,3.742676463211390825e+01
1.415387033881720313e+01,2.958000597436101486e+01,3.742831579554329835e+01
1.408280278527474216e+01,2.963688382711319846e+01,3.741917119541915326e+01
1.403191168578671189e+01,2.966731259812812027e+01,3.743496081216993332e+01
1.395169120333536661e+01,2.968121678424893162e+01,3.742035924374701494e+01
1.389106128800692908e+01,2.974541734044291275e+01,3.741309112761673816e+01
1.382208482925837423e+01,2.975095767087040954e+01,3.742840662218436165e+01
1.374111902744474278e+01,2.980570590071310022e+01,3.742226678205452117e+01
1.367019166652161211e+01,2.980857922726045928e+01,3.742442926029274730e+01
1.360080969187533917e+01,2.984962522633486515e+01,3.740408401122160598e+01
1.354375690775818697e+01,2.989293717093303826e+01,3.742570237337347550e+01
1.347321161302984116e+01,2.991266729340643238e+01,3.741588779176917967e+01
1.339655369764921211e+01,2.996112423710161110e+01,3.743359228414382756e+01
1.332385615101634357e+01,2.997678944404903234e+01,3.742644593998542746e+01
1.327173647498620568e+01,3.000889670455023506e+01,3.742597459110499614e+01
1.319897135097738605e+01,3.002733564601794569e+01,3.742024972437437214e+01
1.314875911907916795e+01,3.005540495964717351e+01,3.741618651717324440e+01
1.309071034596403038e+01,3.008977880986481779e+01,3.741744425707445743e+01
1.302080824138610460e+01,3.012897188297872475e+01,3.742991499184049076e+01
1.296082427859494324e+01,3.014823261328527693e+01,3.741251700121706136e+01
1.287357478339927752e+01,3.016649357391634823e+01,3.741814626022136281e+01
1.283282745704162409e+01,3.020584577607144183e+01,3.742476000127349067e+01
1.277889572793797335e+01,3.021982953673277450e+01,3.740929338475339705e+01
1.268716481464420376e+01,3.025897974492800202e+01,3.743246915668949981e+01
1.263767738627542592e+01,3.026654582084118061e+01,3.743675241938026943e+01
1.257038329661568632e+01,3.028074603942965837e+01,3.743287427160528580e+01
1.251418825888165109e+01,3.032446536528302516e+01,3.743477501856190059e+01
1.243167633138299166e+01,3.036232480868532591e+01,3.739330634391838970e+01
1.238132947425753194e+01,3.038437167973827968e+01,3.741631766542217719e+01
1.233578632700198874e+01,3.039076064664650545e+01,3.743289223167673896e+01
1.225531289657950929e+01,3.041902302816696846e+01,3.743029359813513679e+01
1.219083882455277212e+01,3.045865484443815419e+01,3.742297893590282598e+01
1.214073924585683883e+01,3.047894410853175273e+01,3.742039102324947208e+01
1.208367387783031965e+01,3.050480207727258630e+01,3.740126648132888931e+01
1.202379586130526690e+01,3.051917282987719915e+01,3.742453830583535535e+01
1.194195799090777754e+01,3.056242796031169817e+01,3.742597025818461276e+01
1.189632439234925343e+01,3.057642643559877271e+01,3.740535895401352917e+01
1.184362663341365618e+01,3.061666129095689826e+01,3.742218009422150260e+01
1.179494256864352764e+01,3.063246581239387112e+01,3.741418974683276844e+01
1.173040897700666285e+01,3.062408483910813572e+01,3.742773713795024548e+01
1.166436548473929768e+01,3.066902082214506464e+01,3.741358845071502515e+01
1.160687914617121841e+01,3.070737197288052300e+01,3.743032264282381760e+01
1.153458728896637275e+01,3.071812518521024060e+01,3.742659782970577709e+01
1.147352926496150083e+01,3.073558954595197079e+01,3.741767538187255582e+01
1.143330215408859729e+01,3.077775787400561214e+01,3.743610949334556892e+01
1.137602204637786940e+01,3.078270810437159000e+01,3.740332736878295350e+01
1.131785119835768327e+01,3.080491235980149156e+01,3.742795118308011126e+01
1.127706033316071910e+01,3.081647222164275490e+01,3.740946174254032286e+01
1.118901990014460779e+01,3.084164532407433867e+01,3.741355355612358835e+01
1.114232541882009997e+01,3.086333075625724476e+01,3.742439291496511800e+01
1.107705583613265077e+01,3.088528224290005753e+01,3.742938617944307822e+01
1.102792071031485044e+01,3.090076021935891859e+01,3.742407603274860861e+01
1.099840613544336421e+01,3.093151365540897402e+01,3.742576655977526912e+01
1.092763523033411843e+01,3.093895267431351925e+01,3.741892981215895730e+01
1.087044266600603670e+01,3.098690799147455621e+01,3.743476358660065273e+01
1.081095274392263228e+01,3.099131370830762933e+01,3.743250681794621215e+01
1.074348275440101652e+01,3.098025492021715266e+01,3.744335241605568854e+01
1.071334769320982083e+01,3.104235235355769618e+01,3.741978713831031200e+01
1.066207679267833264e+01,3.105168763289981726e+01,3.742725926729168151e+01
1.059209136805915641e+01,3.104283419464766069e+01,3.742005253298693646e+01
1.053467871018063562e+01,3.107732541962076667e+01,3.741714623293587749e+01
1.048803483314034324e+01,3.109427123532301351e+01,3.741872168975639568e+01
1.044081309311358119e+01,3.110023206254632555e+01,3.740356210967787831e+01
1.038234253759710057e+01,3.114186032114599101e+01,3.741660495142059517e+01
1.032937429329033741e+01,3.114325656962484601e+01,3.743151715123227774e+01
