gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707030303226537071e+06,4.688713518079889938e+06,3.360432388766223565e+06,-7.152460916916790479e-02,1.252756275990857954e-02,-8.001153684527739784e-02
-2.707043322004809044e+06,4.688707648646182381e+06,3.360426596698694862e+06,-6.483124766631098712e-03,1.152853499898866957e-02,2.761176857417425162e-02
-2.707030897780647967e+06,4.688707657806861214e+06,3.360422983374650124e+06,-7.424727543612696934e-02,-3.579497525032259049e-03,-1.631697099658013447e-02
-2.707036966376185883e+06,4.688715293821561150e+06,3.360423329046130646e+06,-6.043532112809185501e-03,-1.437387412283350485e-01,4.262975291858290411e-02
-2.707022149354718160e+06,4.688710429003786296e+06,3.360421912382456008e+06,2.716108496417503695e-02,-1.544903323446275914e-02,-7.138454889672381579e-03
-2.707030594337761402e+06,4.688711617464257404e+06,3.360428919186850078e+06,4.587670271492942653e-02,-5.976040407139480287e-02,-2.142302189600328935e-02
-2.707040906519390177e+06,4.688715897732621059e+06,3.360436263953852467e+06,-1.203430124303320019e-02,8.735511193361450433e-02,-9.486165463904317266e-03
-2.707020973245575093e+06,4.688708411956458353e+06,3.360443353596169967e+06,1.869954717439288247e-02,7.382631889239482659e-02,6.868441722456690435e-02
-2.707022200833858922e+06,4.688709448204790242e+06,3.360441059789023828e+06,1.783902953061669919e-02,-7.793352306949270780e-02,-4.690350515990849428e-02
-2.707037368559659459e+06,4.688708816587784328e+06,3.360424132092937361e+06,4.097399303462384394e-03,-1.482555142865296834e-03,-1.012980579663622788e-02
-2.707029274795296136e+06,4.688708425745952874e+06,3.360427557667035609e+06,-3.374963319488260421e-02,-9.131226339427010036e-03,2.569513781449392353e-02
-2.707020623234356288e+06,4.688722235353746451e+06,3.360438377307090908e+06,-2.861303507085719705e-02,-1.955127666601209901e-02,-4.315330690742227859e-02
-2.707027792223989964e+06,4.688705742024176754e+06,3.360430623475707136e+06,-6.745888591976688387e-02,2.148107314794130140e-02,8.565440476363510303e-02
-2.707030939464633819e+06,4.688714318300898187e+06,3.360427905402726028e+06,-1.935489953477468120e-02,-2.991819143107164042e-02,4.455808237478948303e-02
