gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
7.807702304653298953e-01,2.197265715278332365e+01,7.285914198645968565e-01
6.527037360268563848e-01,2.179409474822815795e+01,7.231618392226127900e-01
6.763827912826925193e-01,2.172702614704489221e+01,7.764606305682817400e-01
8.064546956391051014e-01,2.168658685792133767e+01,7.019721170588028025e-01
7.527550847869145523e-01,2.150653336154036310e+01,7.156249662183701288e-01
6.029241498045105896e-01,2.133383485812947811e+01,7.461142990254417962e-01
6.928540530552299570e-01,2.127933678396968631e+01,6.931570894546525974e-01
6.901536775907251009e-01,2.116637777641810558e+01,7.052355141214180501e-01
7.462050403313162938e-01,2.098773594377829710e+01,7.760842028848812246e-01
7.271206259278013562e-01,2.094135862420284866e+01,7.440721065233858456e-01
6.896726615040466024e-01,2.085590466806082333e+01,6.579419366038087302e-01
7.981260124143572110e-01,2.076741540179175161e+01,7.208696641262699600e-01
7.465308050632217807e-01,2.064899558029218340e+01,7.049618322876708421e-01
7.742358194406637750e-01,2.062841866586553508e+01,8.530119764547599015e-01
7.012743027273130592e-01,2.037913567169166029e+01,7.570674844382212498e-01
6.801947332308445615e-01,2.026767018166323098e+01,6.873612645860286419e-01
7.697333207869685445e-01,2.026700121555633771e+01,6.666245791150625655e-01
6.862219933064197530e-01,2.010041472649734118e+01,7.770113238415348178e-01
7.348477048208131857e-01,2.003995157265593008e+01,6.857717673994900842e-01
7.589003512666647744e-01,1.994148609416362916e+01,6.969748190723381587e-01
6.899597879828541780e-01,1.978737995540628702e+01,7.422222698344391745e-01
6.984061972276931485e-01,1.970479540992212009e+01,6.221873977488086016e-01
6.897897612131737022e-01,1.959905000066149938e+01,7.435083697116788848e-01
6.627854413724446614e-01,1.953819183806831106e+01,7.184867833203613108e-01
6.781929644857415118e-01,1.936293418452821413e+01,6.888306390826368641e-01
7.245297701580336591e-01,1.928864382819161705e+01,6.167782837602416857e-01
6.533076958291729186e-01,1.922273320255771267e+01,6.896482944970758755e-01
7.303941876686415036e-01,1.910766316167262957e+01,7.120501647601723549e-01
7.962393914729987143e-01,1.892428549568477436e+01,6.953726942140884271e-01
6.995953040488074315e-01,1.883933216016714596e+01,6.893636140427891190e-01
6.055551672710567379e-01,1.878450490561640507e+01,6.644238129523273306e-01
8.088147791396251840e-01,1.873382665049618012e+01,6.529707032873227623e-01
6.794432872301874315e-01,1.864506067241618581e+01,6.627161710503700620e-01
7.081954475617743272e-01,1.856571502965685738e+01,7.046783231291622318e-01
7.018006866820797329e-01,1.837868282747943738e+01,6.716250586701888459e-01
6.783282081496937455e-01,1.838284642862448592e+01,6.813608533153168167e-01
6.588526834877286298e-01,1.820445832331209601e+01,6.175668667366126519e-01
7.070685617388905442e-01,1.814899298294046304e+01,7.406262420116914713e-01
6.975622337120718219e-01,1.799853412963204846e+01,6.942543434567894911e-01
6.719547354045315446e-01,1.792312225041757046e+01,7.301966443327349010e-01
7.317856418862819234e-01,1.791142543019822497e+01,6.957766180207097806e-01
7.458382406601167247e-01,1.777801487018673399e+01,6.656816734168430338e-01
6.581065475478701243e-01,1.772287273483343384e+01,6.513201787911742091e-01
7.823560267579600103e-01,1.749785961530411882e+01,7.474780833526727397e-01
7.194281601571705931e-01,1.753347671670678665e+01,6.703931810417581572e-01
6.566070550239944126e-01,1.739378093303836792e+01,6.633385094232157053e-01
6.798397919773194742e-01,1.733204184687489757e+01,6.411307575078679655e-01
7.450288317308615404e-01,1.725287669354115039e+01,6.550418719871665685e-01
6.726742567152164121e-01,1.718311264630317581e+01,7.385243635180183119e-01
5.683704588850388983e-01,1.702128875830223720e+01,7.105584427553544025e-01
7.169728366443339773e-01,1.703840529477493249e+01,6.467664868400748723e-01
6.122010984888368590e-01,1.685463296705784586e+01,6.579213969206794133e-01
7.254065484279794696e-01,1.679021775163281660e+01,7.098275811165618565e-01
7.083664734625723103e-01,1.669981151364984839e+01,6.922951733234841143e-01
6.142108876593962430e-01,1.665252444267997234e+01,7.172959477742127943e-01
6.691376922545738681e-01,1.657537937569049191e+01,6.114460342510762425e-01
