gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
4.966444600523653441e-01,5.108771991499647669e-01,5.185099952705881643e-01
4.550040426559003315e-01,3.857949662991747020e-01,5.014004541955946470e-01
5.348134629749938806e-01,5.401736337206364258e-01,5.402234231660105745e-01
5.231275085433459981e-01,4.467264256608332595e-01,4.920499603130440436e-01
4.926432520021967743e-01,4.810768138736366550e-01,4.961998367227024032e-01
5.192589525748884105e-01,4.529146331225076261e-01,4.634533748900034333e-01
5.071964808147815251e-01,5.365743423399131906e-01,4.188355422910967074e-01
5.195015199090159408e-01,4.657643219797243939e-01,5.191241399744006557e-01
5.425693176499996051e-01,4.734163276394450226e-01,5.304557674846962501e-01
4.428689958659635106e-01,4.530780705023592647e-01,4.095634573505479992e-01
5.573009023491645175e-01,5.613510308051229414e-01,5.130024218312650985e-01
5.258117967216189292e-01,5.186388711567750942e-01,5.207733685624392761e-01
5.565062392143381720e-01,4.950857227708987951e-01,4.705269747205120812e-01
4.248363041180867050e-01,4.934154067953673284e-01,4.704141738637189762e-01
5.138544090154330002e-01,5.174958973790011463e-01,5.083839106602235924e-01
5.759849321755599050e-01,5.281130698099935072e-01,4.223319312811059101e-01
5.897500633475684095e-01,5.415261415679069046e-01,4.800083903841667610e-01
4.239521346752032072e-01,5.168077038567220338e-01,5.176652398188532622e-01
4.384402311366236704e-01,4.802733082648724117e-01,4.494572394454723896e-01
4.904716956141679796e-01,5.360140934866889362e-01,5.289651526552650029e-01
4.515065270025824806e-01,5.158637179363095848e-01,4.567556502340679447e-01
5.381382624908721546e-01,5.440707906410322536e-01,5.185318372512150997e-01
4.677042733155976628e-01,5.067694501156234654e-01,5.767524733362494604e-01
4.394390846242245963e-01,4.479282618824073081e-01,4.997968630050547145e-01
5.301439293667816743e-01,5.373212574966308441e-01,5.159579290982787558e-01
5.467474390146616070e-01,4.672179714409595563e-01,4.594836550771311257e-01
5.298026965409713407e-01,5.110025100085677785e-01,5.074672902807279007e-01
4.545361438029119627e-01,5.034166038784687602e-01,4.938243401761363005e-01
5.229824797164516204e-01,5.204252128893147589e-01,5.905928087171492535e-01
4.795994382091285924e-01,5.222718213107331309e-01,4.731309821945217098e-01
5.061392361199253953e-01,5.126960958431799886e-01,4.789751660884050688e-01
4.621860035763143970e-01,4.705982076378468215e-01,5.546673035056404188e-01
4.901553532476126684e-01,5.211681814772654020e-01,4.777301228499651331e-01
5.431578232563329944e-01,5.477604879870660026e-01,5.133083688622208651e-01
4.465941384586868401e-01,4.748374959965373510e-01,3.803037222708975373e-01
4.832392187791235694e-01,5.100549004625117844e-01,5.130964711865259043e-01
5.355748307564277555e-01,5.687600022082615059e-01,5.270600871236975626e-01
4.697813151696136891e-01,5.174086151526514632e-01,5.782711248622931510e-01
5.606306269542074006e-01,4.951649036456689523e-01,5.375466677387178427e-01
4.818109819237882396e-01,4.704994217308382520e-01,5.265269135293749736e-01
5.049969434033455551e-01,4.529511595302240790e-01,4.901500865984863564e-01
4.905485548897084991e-01,5.752369731318823787e-01,4.671304846005083222e-01
5.158514152076913994e-01,5.044496161689452363e-01,5.084985740073912908e-01
4.689106029611259108e-01,4.622953122784751456e-01,5.322604034276678941e-01
5.174384140478269778e-01,5.526765465366523244e-01,6.139450898556633174e-01
4.738428165601169528e-01,5.300553922118680372e-01,5.565367267576066812e-01
5.392471101472229300e-01,5.264024944008166562e-01,4.199861141564159572e-01
4.982266428653055468e-01,4.706028673621121539e-01,4.848894222704049350e-01
4.931574670812735040e-01,5.290675222774721131e-01,4.493517017197684038e-01
4.987836578271222510e-01,4.857170147559211615e-01,6.010079054200557769e-01
5.092697884254145935e-01,5.168439871910526229e-01,5.252461119565378089e-01
5.318815521704820526e-01,4.229559109069459533e-01,4.876976975075842380e-01
5.316546460826425680e-01,5.363028923529917780e-01,6.022064561005420202e-01
4.537282523767089404e-01,5.702687207505612310e-01,4.317859493608913191e-01
5.160565675297191790e-01,4.319079702069680837e-01,5.358246364134828799e-01
5.005730747729103536e-01,4.865949296878490093e-01,5.657814578128936844e-01
4.872471239913678254e-01,4.890473956001097910e-01,4.953437304037078825e-01
4.970277952394528964e-01,5.660677905557902623e-01,4.817890343175390000e-01
4.913244537539053214e-01,5.359313925611824958e-01,4.860219624021139273e-01
4.899429368306245647e-01,4.187244025982430062e-01,4.349520846738399449e-01
4.964252789150671030e-01,5.073135054524372523e-01,4.836237980342829035e-01
4.172101046973064054e-01,5.171020527702961944e-01,5.239580893937747508e-01
4.973692234699424453e-01,5.349421612955868044e-01,4.964473043751184145e-01
4.638671957908404031e-01,5.448259820937089160e-01,5.252883940963782861e-01
4.711586521341239453e-01,5.208375422298174851e-01,5.346822119626835068e-01
5.068976692635429604e-01,5.075962838803689259e-01,4.895558170253020980e-01
5.626177145422713854e-01,5.481136182205968987e-01,4.806000586142600839e-01
5.346624845715438612e-01,4.915855643569861932e-01,4.078433750139442981e-01
5.721296729824006944e-01,5.096663020978636771e-01,5.083299125319906686e-01
4.821916460186992381e-01,5.274442931152416580e-01,4.695053446054433532e-01
4.812493007076114049e-01,5.154915780967900263e-01,4.797848922284010942e-01
3.903330373053942592e-01,5.105409283499453554e-01,5.436891291751586586e-01
4.889014477762784194e-01,4.762837403196384933e-01,4.803469900723849606e-01
5.400592508209175469e-01,5.242312684279640811e-01,4.938163763634806913e-01
5.290464366459992629e-01,5.083741957166556524e-01,5.196714111453761831e-01
4.913336322926700195e-01,5.196505245932929729e-01,4.820348960010569228e-01
5.264595460253140846e-01,5.220233277260351024e-01,5.648198934620749512e-01
5.196495274067561843e-01,4.373110752290973458e-01,5.030476708313627032e-01
5.179216710251841604e-01,4.920316499932201326e-01,4.835025784227510171e-01
4.725266437943496101e-01,5.077220170735825544e-01,5.565433329377258431e-01
4.789512618180807868e-01,5.486834760865465510e-01,4.800345962413931633e-01
5.023346153022975047e-01,4.955458994928158001e-01,5.097290289443576761e-01
4.864172386960156635e-01,4.653632913859548359e-01,5.521836023612021194e-01
5.355642427629294655e-01,4.712641755317533709e-01,4.662110571437923512e-01
5.159984940336111991e-01,5.666682354381559206e-01,5.052627147337781510e-01
5.145052889937478113e-01,4.913947124834965874e-01,4.613747985656780348e-01
5.378193920906649828e-01,5.187173820485189157e-01,5.677923282296541974e-01
5.819298613631430639e-01,4.685038604598520950e-01,4.566580266174955494e-01
4.923366917488667949e-01,5.813918933133548350e-01,5.080266141507850941e-01
4.972806052119552733e-01,5.047150600814075405e-01,5.072732354731108728e-01
4.673289647025500870e-01,5.008009086392801734e-01,4.742038574944353879e-01
5.411235558722504724e-01,5.341017424100652500e-01,5.166632378736223385e-01
4.702031307689315542e-01,5.503961623950126558e-01,4.832832206981015344e-01
4.856167499957778078e-01,5.603025380399953015e-01,5.460479997938276764e-01
4.992062153099324218e-01,6.230464336319648799e-01,5.453332727429873739e-01
5.466161033015281001e-01,5.666673805021965604e-01,5.114582488332606314e-01
5.326164757467070077e-01,4.756856178170900673e-01,5.786362181728164078e-01
5.440417505720831493e-01,5.562456025580971852e-01,4.693150945775625416e-01
6.077286495167812941e-01,5.474802872993838054e-01,5.409324092614032908e-01
5.388859279799005364e-01,5.380449486709343310e-01,5.546997767712428251e-01
4.680439739998236148e-01,5.090234357313294655e-01,5.117832315740680205e-01
5.046613113594109468e-01,5.281216764126756003e-01,4.576709656574086127e-01
5.597559824925512073e-01,4.725370588620869672e-01,5.618645192202031957e-01
4.662770780796807180e-01,4.491880474661553158e-01,5.067248370482578812e-01
4.744158481581258191e-01,4.694773436652391885e-01,4.626580750544726506e-01
4.810854555087729634e-01,5.422547517362649172e-01,5.025505258925484497e-01
4.933328790837522293e-01,5.306041472221848521e-01,5.186739177220436314e-01
5.558598453587653143e-01,4.259419141168602208e-01,4.656517281844677614e-01
4.919515341710122280e-01,5.688793632992152904e-01,4.598354414991724370e-01
5.144432726253843624e-01,4.440924352845861955e-01,4.817017561866117070e-01
5.166202741743366467e-01,4.828843781626708243e-01,5.238035848619450041e-01
5.136459611663819480e-01,5.658050513511043711e-01,5.150162766652977009e-01
5.053178286530449759e-01,4.815202256470356712e-01,5.079292655099501008e-01
4.403379783730083652e-01,4.402131297932611043e-01,4.874188647391534679e-01
4.662629317522511418e-01,5.243457009946088654e-01,5.269614047183895922e-01
5.321667558287179745e-01,5.298925395798804727e-01,4.955630588845286177e-01
4.307722479557803408e-01,3.977689541197597101e-01,4.840061693853272007e-01
4.693777580807888539e-01,5.166441401142319867e-01,5.195382369260008737e-01
5.174543009257116521e-01,4.874496866320819355e-01,5.240261877946537084e-01
5.212195065406048933e-01,5.244275788581301834e-01,5.232849277103088781e-01
4.651674260727947097e-01,3.947952788462756879e-01,5.325005560366200541e-01
4.681207927894460719e-01,5.234501349073914511e-01,5.630771793496444078e-01
4.301098626247920054e-01,4.389053349788663572e-01,5.078732101194888271e-01
5.228835169175994890e-01,5.120932944230380812e-01,5.130075733360246470e-01
5.167548112589472886e-01,4.942538916092100165e-01,5.373979696095119163e-01
5.259764707659168037e-01,3.814559230150089131e-01,4.701989536178502460e-01
4.803940516052269127e-01,5.168878330291194478e-01,5.267241312133448261e-01
4.637091631987088070e-01,4.566130654497319585e-01,5.350476114659961091e-01
4.812522990733363870e-01,4.654760973575144400e-01,5.449845374689492594e-01
5.122226763668096261e-01,5.094069784220992547e-01,5.593662446492274620e-01
5.377792635593401371e-01,5.352379795803420270e-01,5.129684385959825121e-01
5.288107523074044858e-01,5.669852258090678498e-01,4.994603053103251478e-01
5.616920017890315586e-01,4.429041647708151230e-01,6.041516575592859040e-01
5.329952465523435379e-01,5.044282483243834880e-01,4.785611185778841925e-01
5.258190976949724815e-01,5.547353715972594967e-01,5.565329761208884785e-01
4.674138706481011929e-01,4.656723048413238808e-01,4.883950234244370248e-01
5.242870271005279914e-01,4.801068506062075025e-01,4.881458276581996381e-01
5.061723219695876130e-01,4.763962836853243843e-01,5.440166042695206983e-01
5.570517110404755723e-01,5.221808644457800463e-01,4.615153654777408576e-01
4.990318389558074386e-01,4.155541498604578554e-01,4.537112638832348499e-01
5.146445070362409835e-01,4.700516728050146975e-01,4.690906435840249689e-01
5.239215198126535578e-01,5.759408575723830026e-01,5.113370393204950126e-01
5.430524897709353427e-01,5.250484897756382274e-01,4.389313600435676421e-01
4.904896807817132331e-01,5.313877381947864631e-01,5.367318608575243344e-01
3.994601895278768189e-01,5.083977887823973862e-01,4.878294262429583306e-01
5.013707711229264952e-01,4.997146069673363833e-01,4.680531903478381550e-01
5.106146960288777681e-01,4.788610351636896634e-01,5.301082591376372610e-01
5.140378722134409939e-01,4.816599511374619613e-01,4.386455978781083065e-01
5.257070321537756774e-01,5.215393339108912452e-01,4.819318770642348482e-01
4.955689375774357530e-01,4.901805492074068904e-01,4.755770206123574595e-01
4.916113468775926143e-01,4.747471028061728271e-01,4.861268897479974482e-01
4.838688676563246971e-01,4.202914051489521907e-01,5.383821377009639919e-01
5.648635228625518145e-01,4.929100040620107426e-01,5.320292440832412595e-01
5.197965731897924435e-01,5.242492234272577711e-01,4.966579934038031774e-01
5.127006168252291607e-01,4.961466168657879816e-01,4.920145134117476227e-01
4.510272294351809763e-01,4.948462605345283483e-01,4.304666462461227416e-01
5.002280883501130093e-01,5.038539151693104401e-01,4.797605271501710900e-01
5.219851993945894275e-01,5.652454575460302832e-01,5.580320288634424974e-01
5.184518447982597866e-01,4.413755593266598942e-01,4.456052246169425746e-01
4.838055202102812258e-01,4.605719636516726334e-01,4.479872101410148910e-01
5.287595311805320941e-01,5.115517302465104610e-01,5.115823185648652460e-01
4.962396188656121865e-01,5.292684950525713417e-01,4.644680388462952836e-01
5.364422074136329099e-01,4.568887414937042313e-01,4.809068911746494646e-01
5.748554654270380260e-01,5.360684445596038961e-01,5.505345211869944189e-01
4.186916164228511317e-01,5.456458630324523273e-01,5.393498531401257345e-01
4.281423907204530144e-01,5.145128569798728124e-01,5.240918721239036238e-01
5.760168879100568962e-01,4.771876564644697560e-01,4.347040909217399496e-01
5.421348657900882939e-01,5.906265366276035600e-01,5.374188697752816379e-01
4.911379060784017425e-01,5.012286906251341989e-01,5.092431825298878723e-01
5.291560582720472583e-01,5.387818062352772719e-01,4.064095412261979345e-01
4.419010293355226660e-01,5.155666978083870422e-01,5.154137758109930134e-01
5.750958139041046913e-01,4.983220369052062670e-01,5.647525665315685783e-01
4.096096189698812950e-01,5.229313509302906393e-01,5.111452341093879470e-01
4.627062202079384456e-01,5.035085057117365537e-01,5.152650276725621037e-01
4.565239647013529245e-01,4.744863260989687914e-01,4.316880776227948746e-01
4.671123503399102206e-01,4.433884700656102185e-01,4.928098517129991807e-01
4.301391380990606250e-01,4.613260797219187470e-01,5.141631066726564114e-01
4.678234325934793603e-01,5.247198243852417843e-01,5.217390013411044025e-01
5.134247445939238430e-01,4.392246822529114469e-01,5.423349344663891403e-01
