gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707030125866094138e+06,4.688711891900014132e+06,3.360441478012671228e+06,-3.012760276624376621e-02,-2.443196625509012898e-02,-4.391896000530169653e-02
-2.707030499304902274e+06,4.688712383333950303e+06,3.360422553014745004e+06,2.632736712482605657e-02,-1.828616096467514671e-04,2.138606070968479198e-02
-2.707034921886085533e+06,4.688712434154041111e+06,3.360431010319139343e+06,-2.625052575016632167e-02,1.040878014911483102e-02,2.708085617659218569e-02
-2.707034179573691450e+06,4.688716311090879142e+06,3.360430781305314507e+06,9.002643300860925513e-02,-8.544966288390559023e-03,6.158305840129241551e-03
-2.707028025096441153e+06,4.688712722640467808e+06,3.360430832048122305e+06,1.004660058707694537e-02,-3.006379179998846726e-02,5.531833963190844333e-02
-2.707029379968603607e+06,4.688710746929322369e+06,3.360440993376177736e+06,9.843119844012485336e-04,1.234891448602034036e-01,-8.735903186381738239e-02
-2.707027697812839411e+06,4.688709485896970145e+06,3.360422755809583701e+06,5.822479998630424730e-02,4.559424104680103590e-02,-2.265886400410865170e-02
-2.707033811235412024e+06,4.688709528707203455e+06,3.360427512108052149e+06,-6.742194315073977984e-02,-5.859355300916638254e-02,-7.597682350626648595e-02
-2.707033693750908598e+06,4.688710804052599706e+06,3.360425151896516327e+06,1.430482121007273233e-02,-5.175182488201111874e-03,2.454539577933704739e-02
-2.707031241834027227e+06,4.688710891185525805e+06,3.360427879330724012e+06,-1.354018820094871414e-02,2.141754579460642544e-02,-1.465129016350327600e-02
-2.707033149646331090e+06,4.688711758107216097e+06,3.360427678797606844e+06,-1.016667583335327807e-01,-6.503200481163697207e-03,-1.318700056218951588e-01
-2.707030633885419928e+06,4.688706682222433388e+06,3.360415335195018444e+06,-2.103759410446411418e-02,-6.269280494026478745e-02,-7.622060436432200048e-02
-2.707028256260128692e+06,4.688705748282198794e+06,3.360436784478859976e+06,4.276859973376430368e-02,-7.104062122010866565e-02,-1.382897992396345081e-02
-2.707030865190698300e+06,4.688711984409770928e+06,3.360433238267631270e+06,-2.284452751941136103e-02,-2.395859497516298828e-02,-4.408411559110665678e-02
-2.707019154250680003e+06,4.688710275193374604e+06,3.360428300230280031e+06,7.185053417416269184e-02,-5.026837460271769281e-02,-7.898615842757883421e-02
-2.707029908187409863e+06,4.688716265313176438e+06,3.360410484132670332e+06,5.385844757933704735e-02,-1.227700169832080662e-02,1.096106497091836433e-02
-2.707024271708104759e+06,4.688718340084082447e+06,3.360442154403340537e+06,-6.235358244467553712e-02,-9.470840932573880433e-03,6.580245608219604213e-03
-2.707024850793895777e+06,4.688706200566684827e+06,3.360438658303248696e+06,5.639202760574788670e-02,4.147350927707546542e-02,1.339006551603465558e-02
